phase duration (us),pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
50,400,5.48,1.5*threshold,47,64
50,400,5.48,1.5*threshold,47,66
50,400,5.48,1.5*threshold,47,69
50,400,5.48,1.5*threshold,47,71
50,400,5.48,1.5*threshold,47,74
50,400,5.48,1.5*threshold,47,76
50,400,5.48,1.5*threshold,47,79
50,400,5.48,1.5*threshold,47,81
50,400,5.48,1.5*threshold,47,84
50,400,5.48,1.5*threshold,47,86
50,400,5.48,1.5*threshold,47,89
50,400,5.48,1.5*threshold,47,91
50,400,5.48,1.5*threshold,47,94
50,400,5.48,1.5*threshold,47,96
50,400,5.48,1.5*threshold,47,99
50,400,5.48,1.5*threshold,47,101
50,400,5.48,1.5*threshold,47,104
50,400,5.48,1.5*threshold,47,106
50,400,5.48,1.5*threshold,47,109
50,400,5.48,1.5*threshold,47,111
50,400,5.48,1.5*threshold,47,114
50,400,5.48,1.5*threshold,47,116
50,400,5.48,1.5*threshold,47,119
50,400,5.48,1.5*threshold,47,121
50,400,5.48,1.5*threshold,47,124
50,400,5.48,1.5*threshold,47,126
50,400,5.48,1.5*threshold,47,129
50,400,5.48,1.5*threshold,47,131
50,400,5.48,1.5*threshold,47,134
50,400,5.48,1.5*threshold,47,136
50,400,5.48,1.5*threshold,47,139
50,400,5.48,1.5*threshold,47,141
50,400,5.48,1.5*threshold,47,144
50,400,5.48,1.5*threshold,47,146
50,400,5.48,1.5*threshold,47,149
50,400,5.48,1.5*threshold,47,151
50,400,5.48,1.5*threshold,47,154
50,400,5.48,1.5*threshold,47,156
50,400,5.48,1.5*threshold,47,159
50,400,5.48,1.5*threshold,47,161
50,400,5.48,1.5*threshold,47,164
50,400,5.48,1.5*threshold,47,166
50,400,5.48,1.5*threshold,47,169
50,400,5.48,1.5*threshold,47,171
50,400,5.48,1.5*threshold,47,174
50,400,5.48,1.5*threshold,47,176
50,400,5.48,1.5*threshold,47,179
50,400,5.48,1.5*threshold,47,181
50,400,5.48,1.5*threshold,47,184
50,400,5.48,1.5*threshold,47,186
50,400,5.48,1.5*threshold,47,189
50,400,5.48,1.5*threshold,47,191
50,400,5.48,1.5*threshold,47,194
50,400,5.48,1.5*threshold,47,196
50,400,5.48,1.5*threshold,47,199
50,400,5.48,1.5*threshold,47,201
50,400,5.48,1.5*threshold,47,204
50,400,5.48,1.5*threshold,47,206
50,400,5.48,1.5*threshold,47,209
50,400,5.48,1.5*threshold,47,211
50,400,5.48,1.5*threshold,47,214
50,400,5.48,1.5*threshold,47,216
50,400,5.48,1.5*threshold,47,219
50,400,5.48,1.5*threshold,47,221
50,400,5.48,1.5*threshold,47,224
50,400,5.48,1.5*threshold,47,226
50,400,5.48,1.5*threshold,47,229
50,400,5.48,1.5*threshold,47,231
50,400,5.48,1.5*threshold,47,234
50,400,5.48,1.5*threshold,47,236
50,400,5.48,1.5*threshold,47,239
50,400,5.48,1.5*threshold,47,241
50,400,5.48,1.5*threshold,47,244
50,400,5.48,1.5*threshold,47,246
50,400,5.48,1.5*threshold,47,249
50,400,5.48,1.5*threshold,47,251
50,400,5.48,1.5*threshold,47,254
50,400,5.48,1.5*threshold,47,256
50,400,5.48,1.5*threshold,47,259
50,400,5.48,1.5*threshold,47,261
50,400,5.48,1.5*threshold,47,264
50,400,5.48,1.5*threshold,47,266
50,400,5.48,1.5*threshold,47,269
50,400,5.48,1.5*threshold,47,271
50,400,5.48,1.5*threshold,47,274
50,400,5.48,1.5*threshold,47,276
50,400,5.48,1.5*threshold,47,279
50,400,5.48,1.5*threshold,47,281
50,400,5.48,1.5*threshold,47,284
50,400,5.48,1.5*threshold,47,286
50,400,5.48,1.5*threshold,47,289
50,400,5.48,1.5*threshold,47,291
50,400,5.48,1.5*threshold,47,294
50,400,5.48,1.5*threshold,47,296
50,400,5.48,1.5*threshold,48,1
50,400,5.48,1.5*threshold,48,4
50,400,5.48,1.5*threshold,48,6
50,400,5.48,1.5*threshold,48,9
50,400,5.48,1.5*threshold,48,11
50,400,5.48,1.5*threshold,48,14
50,400,5.48,1.5*threshold,48,16
50,400,5.48,1.5*threshold,48,19
50,400,5.48,1.5*threshold,48,21
50,400,5.48,1.5*threshold,48,24
50,400,5.48,1.5*threshold,48,26
50,400,5.48,1.5*threshold,48,29
50,400,5.48,1.5*threshold,48,31
50,400,5.48,1.5*threshold,48,34
50,400,5.48,1.5*threshold,48,36
50,400,5.48,1.5*threshold,48,39
50,400,5.48,1.5*threshold,48,41
50,400,5.48,1.5*threshold,48,44
50,400,5.48,1.5*threshold,48,46
50,400,5.48,1.5*threshold,48,49
50,400,5.48,1.5*threshold,48,51
50,400,5.48,1.5*threshold,48,54
50,400,5.48,1.5*threshold,48,56
50,400,5.48,1.5*threshold,48,59
50,400,5.48,1.5*threshold,48,61
50,400,5.48,1.5*threshold,48,64
50,400,5.48,1.5*threshold,48,66
50,400,5.48,1.5*threshold,48,69
50,400,5.48,1.5*threshold,48,71
50,400,5.48,1.5*threshold,48,74
50,400,5.48,1.5*threshold,48,76
50,400,5.48,1.5*threshold,48,79
50,400,5.48,1.5*threshold,48,81
50,400,5.48,1.5*threshold,48,84
50,400,5.48,1.5*threshold,48,86
50,400,5.48,1.5*threshold,48,89
50,400,5.48,1.5*threshold,48,91
50,400,5.48,1.5*threshold,48,94
50,400,5.48,1.5*threshold,48,96
50,400,5.48,1.5*threshold,48,99
50,400,5.48,1.5*threshold,48,101
50,400,5.48,1.5*threshold,48,104
50,400,5.48,1.5*threshold,48,106
50,400,5.48,1.5*threshold,48,109
50,400,5.48,1.5*threshold,48,111
50,400,5.48,1.5*threshold,48,114
50,400,5.48,1.5*threshold,48,116
50,400,5.48,1.5*threshold,48,119
50,400,5.48,1.5*threshold,48,121
50,400,5.48,1.5*threshold,48,124
50,400,5.48,1.5*threshold,48,126
50,400,5.48,1.5*threshold,48,129
50,400,5.48,1.5*threshold,48,131
50,400,5.48,1.5*threshold,48,134
50,400,5.48,1.5*threshold,48,136
50,400,5.48,1.5*threshold,48,139
50,400,5.48,1.5*threshold,48,141
50,400,5.48,1.5*threshold,48,144
50,400,5.48,1.5*threshold,48,146
50,400,5.48,1.5*threshold,48,149
50,400,5.48,1.5*threshold,48,151
50,400,5.48,1.5*threshold,48,154
50,400,5.48,1.5*threshold,48,156
50,400,5.48,1.5*threshold,48,159
50,400,5.48,1.5*threshold,48,161
50,400,5.48,1.5*threshold,48,164
50,400,5.48,1.5*threshold,48,166
50,400,5.48,1.5*threshold,48,169
50,400,5.48,1.5*threshold,48,171
50,400,5.48,1.5*threshold,48,174
50,400,5.48,1.5*threshold,48,176
50,400,5.48,1.5*threshold,48,179
50,400,5.48,1.5*threshold,48,181
50,400,5.48,1.5*threshold,48,184
50,400,5.48,1.5*threshold,48,186
50,400,5.48,1.5*threshold,48,189
50,400,5.48,1.5*threshold,48,191
50,400,5.48,1.5*threshold,48,194
50,400,5.48,1.5*threshold,48,196
50,400,5.48,1.5*threshold,48,199
50,400,5.48,1.5*threshold,48,201
50,400,5.48,1.5*threshold,48,204
50,400,5.48,1.5*threshold,48,206
50,400,5.48,1.5*threshold,48,209
50,400,5.48,1.5*threshold,48,211
50,400,5.48,1.5*threshold,48,214
50,400,5.48,1.5*threshold,48,216
50,400,5.48,1.5*threshold,48,219
50,400,5.48,1.5*threshold,48,221
50,400,5.48,1.5*threshold,48,224
50,400,5.48,1.5*threshold,48,226
50,400,5.48,1.5*threshold,48,229
50,400,5.48,1.5*threshold,48,231
50,400,5.48,1.5*threshold,48,234
50,400,5.48,1.5*threshold,48,236
50,400,5.48,1.5*threshold,48,239
50,400,5.48,1.5*threshold,48,241
50,400,5.48,1.5*threshold,48,244
50,400,5.48,1.5*threshold,48,246
50,400,5.48,1.5*threshold,48,249
50,400,5.48,1.5*threshold,48,251
50,400,5.48,1.5*threshold,48,254
50,400,5.48,1.5*threshold,48,256
50,400,5.48,1.5*threshold,48,259
50,400,5.48,1.5*threshold,48,261
50,400,5.48,1.5*threshold,48,264
50,400,5.48,1.5*threshold,48,266
50,400,5.48,1.5*threshold,48,269
50,400,5.48,1.5*threshold,48,271
50,400,5.48,1.5*threshold,48,274
50,400,5.48,1.5*threshold,48,276
50,400,5.48,1.5*threshold,48,279
50,400,5.48,1.5*threshold,48,281
50,400,5.48,1.5*threshold,48,284
50,400,5.48,1.5*threshold,48,286
50,400,5.48,1.5*threshold,48,289
50,400,5.48,1.5*threshold,48,291
50,400,5.48,1.5*threshold,48,294
50,400,5.48,1.5*threshold,48,296
50,400,5.48,1.5*threshold,49,1
50,400,5.48,1.5*threshold,49,4
50,400,5.48,1.5*threshold,49,6
50,400,5.48,1.5*threshold,49,9
50,400,5.48,1.5*threshold,49,11
50,400,5.48,1.5*threshold,49,14
50,400,5.48,1.5*threshold,49,16
50,400,5.48,1.5*threshold,49,19
50,400,5.48,1.5*threshold,49,21
50,400,5.48,1.5*threshold,49,24
50,400,5.48,1.5*threshold,49,26
50,400,5.48,1.5*threshold,49,29
50,400,5.48,1.5*threshold,49,31
50,400,5.48,1.5*threshold,49,34
50,400,5.48,1.5*threshold,49,36
50,400,5.48,1.5*threshold,49,39
50,400,5.48,1.5*threshold,49,41
50,400,5.48,1.5*threshold,49,44
50,400,5.48,1.5*threshold,49,46
50,400,5.48,1.5*threshold,49,49
50,400,5.48,1.5*threshold,49,51
50,400,5.48,1.5*threshold,49,54
50,400,5.48,1.5*threshold,49,56
50,400,5.48,1.5*threshold,49,59
50,400,5.48,1.5*threshold,49,61
50,400,5.48,1.5*threshold,49,64
50,400,5.48,1.5*threshold,49,66
50,400,5.48,1.5*threshold,49,69
50,400,5.48,1.5*threshold,49,71
50,400,5.48,1.5*threshold,49,74
50,400,5.48,1.5*threshold,49,76
50,400,5.48,1.5*threshold,49,79
50,400,5.48,1.5*threshold,49,81
50,400,5.48,1.5*threshold,49,84
50,400,5.48,1.5*threshold,49,86
50,400,5.48,1.5*threshold,49,89
50,400,5.48,1.5*threshold,49,91
50,400,5.48,1.5*threshold,49,94
50,400,5.48,1.5*threshold,49,96
50,400,5.48,1.5*threshold,49,99
50,400,5.48,1.5*threshold,49,101
50,400,5.48,1.5*threshold,49,104
50,400,5.48,1.5*threshold,49,106
50,400,5.48,1.5*threshold,49,109
50,400,5.48,1.5*threshold,49,111
50,400,5.48,1.5*threshold,49,114
50,400,5.48,1.5*threshold,49,116
50,400,5.48,1.5*threshold,49,119
50,400,5.48,1.5*threshold,49,121
50,400,5.48,1.5*threshold,49,124
50,400,5.48,1.5*threshold,49,126
50,400,5.48,1.5*threshold,49,129
50,400,5.48,1.5*threshold,49,131
50,400,5.48,1.5*threshold,49,134
50,400,5.48,1.5*threshold,49,136
50,400,5.48,1.5*threshold,49,139
50,400,5.48,1.5*threshold,49,141
50,400,5.48,1.5*threshold,49,144
50,400,5.48,1.5*threshold,49,146
50,400,5.48,1.5*threshold,49,149
50,400,5.48,1.5*threshold,49,151
50,400,5.48,1.5*threshold,49,154
50,400,5.48,1.5*threshold,49,156
50,400,5.48,1.5*threshold,49,159
50,400,5.48,1.5*threshold,49,161
50,400,5.48,1.5*threshold,49,164
50,400,5.48,1.5*threshold,49,166
50,400,5.48,1.5*threshold,49,169
50,400,5.48,1.5*threshold,49,171
50,400,5.48,1.5*threshold,49,174
50,400,5.48,1.5*threshold,49,176
50,400,5.48,1.5*threshold,49,179
50,400,5.48,1.5*threshold,49,181
50,400,5.48,1.5*threshold,49,184
50,400,5.48,1.5*threshold,49,186
50,400,5.48,1.5*threshold,49,189
50,400,5.48,1.5*threshold,49,191
50,400,5.48,1.5*threshold,49,194
50,400,5.48,1.5*threshold,49,196
50,400,5.48,1.5*threshold,49,199
50,400,5.48,1.5*threshold,49,201
50,400,5.48,1.5*threshold,49,204
50,400,5.48,1.5*threshold,49,206
50,400,5.48,1.5*threshold,49,209
50,400,5.48,1.5*threshold,49,211
50,400,5.48,1.5*threshold,49,214
50,400,5.48,1.5*threshold,49,216
50,400,5.48,1.5*threshold,49,219
50,400,5.48,1.5*threshold,49,221
50,400,5.48,1.5*threshold,49,224
50,400,5.48,1.5*threshold,49,226
50,400,5.48,1.5*threshold,49,229
50,400,5.48,1.5*threshold,49,231
50,400,5.48,1.5*threshold,49,234
50,400,5.48,1.5*threshold,49,236
50,400,5.48,1.5*threshold,49,239
50,400,5.48,1.5*threshold,49,241
50,400,5.48,1.5*threshold,49,244
50,400,5.48,1.5*threshold,49,246
50,400,5.48,1.5*threshold,49,249
50,400,5.48,1.5*threshold,49,251
50,400,5.48,1.5*threshold,49,254
50,400,5.48,1.5*threshold,49,256
50,400,5.48,1.5*threshold,49,259
50,400,5.48,1.5*threshold,49,261
50,400,5.48,1.5*threshold,49,264
50,400,5.48,1.5*threshold,49,266
50,400,5.48,1.5*threshold,49,269
50,400,5.48,1.5*threshold,49,271
50,400,5.48,1.5*threshold,49,274
50,400,5.48,1.5*threshold,49,276
50,400,5.48,1.5*threshold,49,279
50,400,5.48,1.5*threshold,49,281
50,400,5.48,1.5*threshold,49,284
50,400,5.48,1.5*threshold,49,286
50,400,5.48,1.5*threshold,49,289
50,400,5.48,1.5*threshold,49,291
50,400,5.48,1.5*threshold,49,294
50,400,5.48,1.5*threshold,49,296
50,800,3.65,1*threshold,0,1
50,800,3.65,1*threshold,0,4
50,800,3.65,1*threshold,0,6
50,800,3.65,1*threshold,0,9
50,800,3.65,1*threshold,0,11
50,800,3.65,1*threshold,0,14
50,800,3.65,1*threshold,0,16
50,800,3.65,1*threshold,0,19
50,800,3.65,1*threshold,0,21
50,800,3.65,1*threshold,0,24
50,800,3.65,1*threshold,0,26
50,800,3.65,1*threshold,0,29
50,800,3.65,1*threshold,0,31
50,800,3.65,1*threshold,0,34
50,800,3.65,1*threshold,0,36
50,800,3.65,1*threshold,0,39
50,800,3.65,1*threshold,0,41
50,800,3.65,1*threshold,0,44
50,800,3.65,1*threshold,0,46
50,800,3.65,1*threshold,0,49
50,800,3.65,1*threshold,0,51
50,800,3.65,1*threshold,0,54
50,800,3.65,1*threshold,0,56
50,800,3.65,1*threshold,0,59
50,800,3.65,1*threshold,0,61
50,800,3.65,1*threshold,0,64
50,800,3.65,1*threshold,0,66
50,800,3.65,1*threshold,0,69
50,800,3.65,1*threshold,0,71
50,800,3.65,1*threshold,0,74
50,800,3.65,1*threshold,0,76
50,800,3.65,1*threshold,0,79
50,800,3.65,1*threshold,0,81
50,800,3.65,1*threshold,0,84
50,800,3.65,1*threshold,0,86
50,800,3.65,1*threshold,0,89
50,800,3.65,1*threshold,0,91
50,800,3.65,1*threshold,0,94
50,800,3.65,1*threshold,0,96
50,800,3.65,1*threshold,0,99
50,800,3.65,1*threshold,0,101
50,800,3.65,1*threshold,0,104
50,800,3.65,1*threshold,0,106
50,800,3.65,1*threshold,0,109
50,800,3.65,1*threshold,0,111
50,800,3.65,1*threshold,0,114
50,800,3.65,1*threshold,0,116
50,800,3.65,1*threshold,0,119
50,800,3.65,1*threshold,0,121
50,800,3.65,1*threshold,0,124
50,800,3.65,1*threshold,0,126
50,800,3.65,1*threshold,0,129
50,800,3.65,1*threshold,0,131
50,800,3.65,1*threshold,0,134
50,800,3.65,1*threshold,0,136
50,800,3.65,1*threshold,0,139
50,800,3.65,1*threshold,0,141
50,800,3.65,1*threshold,0,144
50,800,3.65,1*threshold,0,146
50,800,3.65,1*threshold,0,149
50,800,3.65,1*threshold,0,151
50,800,3.65,1*threshold,0,154
50,800,3.65,1*threshold,0,156
50,800,3.65,1*threshold,0,159
50,800,3.65,1*threshold,0,161
50,800,3.65,1*threshold,0,164
50,800,3.65,1*threshold,0,166
50,800,3.65,1*threshold,0,169
50,800,3.65,1*threshold,0,171
50,800,3.65,1*threshold,0,174
50,800,3.65,1*threshold,0,176
50,800,3.65,1*threshold,0,179
50,800,3.65,1*threshold,0,181
50,800,3.65,1*threshold,0,184
50,800,3.65,1*threshold,0,186
50,800,3.65,1*threshold,0,189
50,800,3.65,1*threshold,0,191
50,800,3.65,1*threshold,0,194
50,800,3.65,1*threshold,0,196
50,800,3.65,1*threshold,0,199
50,800,3.65,1*threshold,0,201
50,800,3.65,1*threshold,0,204
50,800,3.65,1*threshold,0,206
50,800,3.65,1*threshold,0,209
50,800,3.65,1*threshold,0,211
50,800,3.65,1*threshold,0,214
50,800,3.65,1*threshold,0,216
50,800,3.65,1*threshold,0,219
50,800,3.65,1*threshold,0,221
50,800,3.65,1*threshold,0,224
50,800,3.65,1*threshold,0,226
50,800,3.65,1*threshold,0,229
50,800,3.65,1*threshold,0,231
50,800,3.65,1*threshold,0,234
50,800,3.65,1*threshold,0,236
50,800,3.65,1*threshold,0,239
50,800,3.65,1*threshold,0,241
50,800,3.65,1*threshold,0,244
50,800,3.65,1*threshold,0,246
50,800,3.65,1*threshold,0,249
50,800,3.65,1*threshold,0,251
50,800,3.65,1*threshold,0,254
50,800,3.65,1*threshold,0,256
50,800,3.65,1*threshold,0,259
50,800,3.65,1*threshold,0,261
50,800,3.65,1*threshold,0,264
50,800,3.65,1*threshold,0,266
50,800,3.65,1*threshold,0,269
50,800,3.65,1*threshold,0,271
50,800,3.65,1*threshold,0,274
50,800,3.65,1*threshold,0,276
50,800,3.65,1*threshold,0,279
50,800,3.65,1*threshold,0,281
50,800,3.65,1*threshold,0,284
50,800,3.65,1*threshold,0,286
50,800,3.65,1*threshold,0,289
50,800,3.65,1*threshold,0,291
50,800,3.65,1*threshold,0,294
50,800,3.65,1*threshold,0,296
50,800,3.65,1*threshold,0,299
50,800,3.65,1*threshold,1,1
50,800,3.65,1*threshold,1,4
50,800,3.65,1*threshold,1,6
50,800,3.65,1*threshold,1,9
50,800,3.65,1*threshold,1,11
50,800,3.65,1*threshold,1,14
50,800,3.65,1*threshold,1,16
50,800,3.65,1*threshold,1,19
50,800,3.65,1*threshold,1,21
50,800,3.65,1*threshold,1,24
50,800,3.65,1*threshold,1,26
50,800,3.65,1*threshold,1,29
50,800,3.65,1*threshold,1,31
50,800,3.65,1*threshold,1,34
50,800,3.65,1*threshold,1,36
50,800,3.65,1*threshold,1,39
50,800,3.65,1*threshold,1,41
50,800,3.65,1*threshold,1,44
50,800,3.65,1*threshold,1,46
50,800,3.65,1*threshold,1,49
50,800,3.65,1*threshold,1,51
50,800,3.65,1*threshold,1,54
50,800,3.65,1*threshold,1,56
50,800,3.65,1*threshold,1,59
50,800,3.65,1*threshold,1,61
50,800,3.65,1*threshold,1,64
50,800,3.65,1*threshold,1,66
50,800,3.65,1*threshold,1,69
50,800,3.65,1*threshold,1,71
50,800,3.65,1*threshold,1,74
50,800,3.65,1*threshold,1,76
50,800,3.65,1*threshold,1,79
50,800,3.65,1*threshold,1,81
50,800,3.65,1*threshold,1,84
50,800,3.65,1*threshold,1,86
50,800,3.65,1*threshold,1,89
50,800,3.65,1*threshold,1,91
50,800,3.65,1*threshold,1,94
50,800,3.65,1*threshold,1,96
50,800,3.65,1*threshold,1,99
50,800,3.65,1*threshold,1,101
50,800,3.65,1*threshold,1,104
50,800,3.65,1*threshold,1,106
50,800,3.65,1*threshold,1,109
50,800,3.65,1*threshold,1,111
50,800,3.65,1*threshold,1,114
50,800,3.65,1*threshold,1,116
50,800,3.65,1*threshold,1,119
50,800,3.65,1*threshold,1,121
50,800,3.65,1*threshold,1,124
50,800,3.65,1*threshold,1,126
50,800,3.65,1*threshold,1,129
50,800,3.65,1*threshold,1,131
50,800,3.65,1*threshold,1,134
50,800,3.65,1*threshold,1,136
50,800,3.65,1*threshold,1,139
50,800,3.65,1*threshold,1,141
50,800,3.65,1*threshold,1,144
50,800,3.65,1*threshold,1,146
50,800,3.65,1*threshold,1,149
50,800,3.65,1*threshold,1,151
50,800,3.65,1*threshold,1,154
50,800,3.65,1*threshold,1,156
50,800,3.65,1*threshold,1,159
50,800,3.65,1*threshold,1,161
50,800,3.65,1*threshold,1,164
50,800,3.65,1*threshold,1,166
50,800,3.65,1*threshold,1,169
50,800,3.65,1*threshold,1,171
50,800,3.65,1*threshold,1,174
50,800,3.65,1*threshold,1,176
50,800,3.65,1*threshold,1,179
50,800,3.65,1*threshold,1,181
50,800,3.65,1*threshold,1,184
50,800,3.65,1*threshold,1,186
50,800,3.65,1*threshold,1,189
50,800,3.65,1*threshold,1,191
50,800,3.65,1*threshold,1,194
50,800,3.65,1*threshold,1,196
50,800,3.65,1*threshold,1,199
50,800,3.65,1*threshold,1,201
50,800,3.65,1*threshold,1,204
50,800,3.65,1*threshold,1,206
50,800,3.65,1*threshold,1,209
50,800,3.65,1*threshold,1,211
50,800,3.65,1*threshold,1,214
50,800,3.65,1*threshold,1,216
50,800,3.65,1*threshold,1,219
50,800,3.65,1*threshold,1,221
50,800,3.65,1*threshold,1,224
50,800,3.65,1*threshold,1,226
50,800,3.65,1*threshold,1,229
50,800,3.65,1*threshold,1,231
50,800,3.65,1*threshold,1,234
50,800,3.65,1*threshold,1,236
50,800,3.65,1*threshold,1,239
50,800,3.65,1*threshold,1,241
50,800,3.65,1*threshold,1,244
50,800,3.65,1*threshold,1,246
50,800,3.65,1*threshold,1,249
50,800,3.65,1*threshold,1,251
50,800,3.65,1*threshold,1,254
50,800,3.65,1*threshold,1,256
50,800,3.65,1*threshold,1,259
50,800,3.65,1*threshold,1,261
50,800,3.65,1*threshold,1,264
50,800,3.65,1*threshold,1,266
50,800,3.65,1*threshold,1,269
50,800,3.65,1*threshold,1,271
50,800,3.65,1*threshold,1,274
50,800,3.65,1*threshold,1,276
50,800,3.65,1*threshold,1,279
50,800,3.65,1*threshold,1,281
50,800,3.65,1*threshold,1,284
50,800,3.65,1*threshold,1,286
50,800,3.65,1*threshold,1,289
50,800,3.65,1*threshold,1,291
50,800,3.65,1*threshold,1,294
50,800,3.65,1*threshold,1,296
50,800,3.65,1*threshold,1,299
50,800,3.65,1*threshold,2,1
50,800,3.65,1*threshold,2,4
50,800,3.65,1*threshold,2,6
50,800,3.65,1*threshold,2,9
50,800,3.65,1*threshold,2,11
50,800,3.65,1*threshold,2,14
50,800,3.65,1*threshold,2,16
50,800,3.65,1*threshold,2,19
50,800,3.65,1*threshold,2,21
50,800,3.65,1*threshold,2,24
50,800,3.65,1*threshold,2,26
50,800,3.65,1*threshold,2,29
50,800,3.65,1*threshold,2,31
50,800,3.65,1*threshold,2,34
50,800,3.65,1*threshold,2,36
50,800,3.65,1*threshold,2,39
50,800,3.65,1*threshold,2,41
50,800,3.65,1*threshold,2,44
50,800,3.65,1*threshold,2,46
50,800,3.65,1*threshold,2,49
50,800,3.65,1*threshold,2,51
50,800,3.65,1*threshold,2,54
50,800,3.65,1*threshold,2,56
50,800,3.65,1*threshold,2,59
50,800,3.65,1*threshold,2,61
50,800,3.65,1*threshold,2,64
50,800,3.65,1*threshold,2,66
50,800,3.65,1*threshold,2,69
50,800,3.65,1*threshold,2,71
50,800,3.65,1*threshold,2,74
50,800,3.65,1*threshold,2,76
50,800,3.65,1*threshold,2,79
50,800,3.65,1*threshold,2,81
50,800,3.65,1*threshold,2,84
50,800,3.65,1*threshold,2,86
50,800,3.65,1*threshold,2,89
50,800,3.65,1*threshold,2,91
50,800,3.65,1*threshold,2,94
50,800,3.65,1*threshold,2,96
50,800,3.65,1*threshold,2,99
50,800,3.65,1*threshold,2,101
50,800,3.65,1*threshold,2,104
50,800,3.65,1*threshold,2,106
50,800,3.65,1*threshold,2,109
50,800,3.65,1*threshold,2,111
50,800,3.65,1*threshold,2,114
50,800,3.65,1*threshold,2,116
50,800,3.65,1*threshold,2,119
50,800,3.65,1*threshold,2,121
50,800,3.65,1*threshold,2,124
50,800,3.65,1*threshold,2,126
50,800,3.65,1*threshold,2,129
50,800,3.65,1*threshold,2,131
50,800,3.65,1*threshold,2,134
50,800,3.65,1*threshold,2,136
50,800,3.65,1*threshold,2,139
50,800,3.65,1*threshold,2,141
50,800,3.65,1*threshold,2,144
50,800,3.65,1*threshold,2,146
50,800,3.65,1*threshold,2,149
50,800,3.65,1*threshold,2,151
50,800,3.65,1*threshold,2,154
50,800,3.65,1*threshold,2,156
50,800,3.65,1*threshold,2,159
50,800,3.65,1*threshold,2,161
50,800,3.65,1*threshold,2,164
50,800,3.65,1*threshold,2,166
50,800,3.65,1*threshold,2,169
50,800,3.65,1*threshold,2,171
50,800,3.65,1*threshold,2,174
50,800,3.65,1*threshold,2,176
50,800,3.65,1*threshold,2,179
50,800,3.65,1*threshold,2,181
50,800,3.65,1*threshold,2,184
50,800,3.65,1*threshold,2,186
50,800,3.65,1*threshold,2,189
50,800,3.65,1*threshold,2,191
50,800,3.65,1*threshold,2,194
50,800,3.65,1*threshold,2,196
50,800,3.65,1*threshold,2,199
50,800,3.65,1*threshold,2,201
50,800,3.65,1*threshold,2,204
50,800,3.65,1*threshold,2,206
50,800,3.65,1*threshold,2,209
50,800,3.65,1*threshold,2,211
50,800,3.65,1*threshold,2,214
50,800,3.65,1*threshold,2,216
50,800,3.65,1*threshold,2,219
50,800,3.65,1*threshold,2,221
50,800,3.65,1*threshold,2,224
50,800,3.65,1*threshold,2,226
50,800,3.65,1*threshold,2,229
50,800,3.65,1*threshold,2,231
50,800,3.65,1*threshold,2,234
50,800,3.65,1*threshold,2,236
50,800,3.65,1*threshold,2,239
50,800,3.65,1*threshold,2,241
50,800,3.65,1*threshold,2,244
50,800,3.65,1*threshold,2,246
50,800,3.65,1*threshold,2,249
50,800,3.65,1*threshold,2,251
50,800,3.65,1*threshold,2,254
50,800,3.65,1*threshold,2,256
50,800,3.65,1*threshold,2,259
50,800,3.65,1*threshold,2,261
50,800,3.65,1*threshold,2,264
50,800,3.65,1*threshold,2,266
50,800,3.65,1*threshold,2,269
50,800,3.65,1*threshold,2,271
50,800,3.65,1*threshold,2,274
50,800,3.65,1*threshold,2,276
50,800,3.65,1*threshold,2,279
50,800,3.65,1*threshold,2,281
50,800,3.65,1*threshold,2,284
50,800,3.65,1*threshold,2,286
50,800,3.65,1*threshold,2,289
50,800,3.65,1*threshold,2,291
50,800,3.65,1*threshold,2,294
50,800,3.65,1*threshold,2,296
50,800,3.65,1*threshold,2,299
50,800,3.65,1*threshold,3,1
50,800,3.65,1*threshold,3,4
50,800,3.65,1*threshold,3,6
50,800,3.65,1*threshold,3,9
50,800,3.65,1*threshold,3,11
50,800,3.65,1*threshold,3,14
50,800,3.65,1*threshold,3,16
50,800,3.65,1*threshold,3,19
50,800,3.65,1*threshold,3,21
50,800,3.65,1*threshold,3,24
50,800,3.65,1*threshold,3,26
50,800,3.65,1*threshold,3,29
50,800,3.65,1*threshold,3,31
50,800,3.65,1*threshold,3,34
50,800,3.65,1*threshold,3,36
50,800,3.65,1*threshold,3,39
50,800,3.65,1*threshold,3,41
50,800,3.65,1*threshold,3,44
50,800,3.65,1*threshold,3,46
50,800,3.65,1*threshold,3,49
50,800,3.65,1*threshold,3,51
50,800,3.65,1*threshold,3,54
50,800,3.65,1*threshold,3,56
50,800,3.65,1*threshold,3,59
50,800,3.65,1*threshold,3,61
